ISIN,WKN,Bezeichnung,Anlagegruppe,Anlageuniversum
IE00BD6RZW23,A2AS6C,"WISDOMTREE US EQ.INC.EOHA",ETFs,"ETFs Nordamerika"
IE00BD842Y21,A2DGY5,"FIRST T.GL.FDS-G.E.IN.BDL",ETFs,"ETFs Sonstige Bonds"
IE00BD8D5G25,A2DLP1,"PFISE.-E ST HY CB ISU.EOA",ETFs,"ETFs Europa Bonds"
IE00BD8D5H32,A2DLP2,"PFISE.-E ST HY CB ISU.EOI",ETFs,"ETFs Europa Bonds"
IE00BD8KRH84,A2DHH6,"ISHSVII-CORE S+P500 LSHDI",ETFs,"ETFs Nordamerika"
IE00BD8PGZ49,A2DXN8,"ISHSIV-DL T.BD20+YR EOHD",ETFs,"ETFs Sonstige Bonds"
IE00BD8PH067,A2DXN9,"ISHSIV-DL T.BD20+YR SFHD",ETFs,"ETFs Sonstige Bonds"
IE00BD8PH174,A2DXN7,ISHSIII-G.I.L.GOV.B.EODHD,ETFs,"ETFs Sonstige Bonds"
IE00BD93YH54,A2JDDH,"ISHSVI-E.S+P500MIN.V.DL D",ETFs,"ETFs Nordamerika"
IE00BD9MMD49,A2JG3B,"JPM-BETAB.U.T.B.1-3Y DLA",ETFs,"ETFs Sonstige Bonds"
IE00BD9MMF62,A2JG3C,"JPM I-EO ULTRA-SH.INC.EOA",ETFs,"ETFs Sonstige Bonds"
IE00BDB7J586,A2ALVG,"X(IE)-MSCI USA MI.VO.1DDL",ETFs,"ETFs Nordamerika"
IE00BDBRDM35,A2H6ZT,"ISHSIII-CORE GL.A.BD EOAH",ETFs,"ETFs Sonstige Bonds"
IE00BDBRT036,A2DLPK,"FTGF-FT NASD.C.E.G.E.U.E.",ETFs,"ETFs Branchen"
IE00BDD48R20,A2JCCL,"VANG.USD CORP.1-3 YR BDD",ETFs,"ETFs Sonstige Bonds"
IE00BDDRDW15,A2JQ2J,"ISHSII-JPM.ESG DL EM B.U.",ETFs,"ETFs Sonstige Bonds"
IE00BDDRDY39,A2JQ3G,"JPM I-DL EM.MK.SO.BD.EOHA",ETFs,"ETFs Sonstige Bonds"
IE00BDDRF478,A2JQ2H,"ISHSV-S+P500 C.S.U.ETF DL",ETFs,"ETFs Branchen"
IE00BDDRF700,A2JR0J,"HANETF-H-G.TEMEEQWE ACC.",ETFs,"ETFs Branchen"
IE00BDDRF924,A2JR0H,"HAN.-HAGICLTEEQWE EOA",ETFs,"ETFs Branchen"
IE00BDF12W49,A2ARXB,"WISDOMTREE E.M.EQ.INC.DLA",ETFs,"ETFs Emerging Markets"
IE00BDF16114,A2ARXA,"WISDOMTREE EUR.SC.DIV.EOA",ETFs,"ETFs Europa Gesamt"
IE00BDFBTQ78,A2JDEJ,"VANECK VECT.GLOB.MINING A",ETFs,"ETFs Basic Resources"
IE00BDFC6G93,A2JBL7,"JPM I-DL EM.MK.SOV.BD.DLD",ETFs,"ETFs Sonstige Bonds"
IE00BDFC6Q91,A2JBL6,"JPM I-DL ULTRA-SH.INC.DLD",ETFs,"ETFs Sonstige Bonds"
IE00BDFGJ627,A2JE3Z,"ISHSII-DL FR BD ETF DLACC",ETFs,"ETFs Sonstige Bonds"
IE00BDFGJ734,A2JE31,"ISHSII-JPM DL EM BD LSHD",ETFs,"ETFs Sonstige Bonds"
IE00BDFGJ841,A2JE33,"ISHSII-US AGGREG.BD LSHD",ETFs,"ETFs Sonstige Bonds"
IE00BDFJYL11,A2JE30,"ISHSII-DLHY CORP BD LSHDD",ETFs,"ETFs Sonstige Bonds"
IE00BDFJYM28,A2JE32,"ISHSII-US AGGREG.BD EOAH",ETFs,"ETFs Sonstige Bonds"
IE00BDFJYN35,A2JE34,"ISHSIII-C.EO CORP.B.LSHD",ETFs,"ETFs Europa Bonds"
IE00BDFJYP58,A2JE36,ISHSIV-FALL.A.H.Y.C.BDDLA,ETFs,"ETFs Sonstige Bonds"
IE00BDFK1573,A2JE39,"IS DL T.BD1-3YR U.ETF EHA",ETFs,"ETFs Sonstige Bonds"
IE00BDFK1680,A2JE37,ISHSIV-FALL.A.H.Y.C.BDLHD,ETFs,"ETFs Sonstige Bonds"
IE00BDFK1N50,A2JE4A,"IS DL T.BD1-3YR U.ETF LDH",ETFs,"ETFs Sonstige Bonds"
IE00BDFK3736,A2JE38,"ISHS DL COR.BD UC.ETF LHD",ETFs,"ETFs Sonstige Bonds"
IE00BDFK3G24,A2JE4B,"IS GBL CORP BD U.ETF LSHD",ETFs,"ETFs Sonstige Bonds"
IE00BDFK3H31,A2JE35,"ISHSIII-GL.GOV.BD LSHDIS.",ETFs,"ETFs Sonstige Bonds"
IE00BDFL4P12,A2DK6R,"ISHS VI-DIV.COM.S.U.ETF",ETFs,"ETFs DAX"
IE00BDGN9Z19,A2AP5L,"X(IE)-MSCI EMU ESG S.1DEO",ETFs,"ETFs Europa Gesamt"
IE00BDGV0308,A2DND0,"UBS I.ETF-MSC.U.S.F.MX AD",ETFs,"ETFs Nordamerika"
IE00BDGV0415,A2JSD1,"UBS I.ETF-MSC.U.S.F.M.ADL",ETFs,"ETFs Nordamerika"
IE00BDQYWQ65,A2DKPQ,"ISHARES $ TIPS 0-5",ETFs,"ETFs Sonstige Bonds"
IE00BDQZ5152,A2DKPP,"ISHARES $ INTERMEDIATE",ETFs,"ETFs Sonstige Bonds"
IE00BDR55471,A2PL58,"UBSIETFMSCIACWI ADL",ETFs,"ETFs Welt"
IE00BDR55927,A2H5CB,UBS(IRL)ETF-MS.AC.S.EOAAH,ETFs,"ETFs Nordamerika"
IE00BDR5H073,A2H5JL,UBS(I.)ETF-GL.GEN.E.AAEOH,ETFs,"ETFs Branchen"
IE00BDR5H412,A2H5CF,UBS(I.)ETF-GL.GEN.E.AASFH,ETFs,"ETFs Welt"
IE00BDR5HM97,A2DXQ6,"X(IE)-USD HIGH YLD C.B.1D",ETFs,"ETFs Sonstige Bonds"
IE00BDS67326,A2DQKN,"VANECK J.P. EM BO UC.ETF",ETFs,"ETFs Sonstige Bonds"
IE00BDT6FP91,A2JE3J,"SSGA S.E.E.II-S.T.G.C.EOH",ETFs,"ETFs Sonstige Bonds"
IE00BDT6FR16,A2JE3K,"SPDR REF.GBL CONV.BD DL",ETFs,"ETFs Sonstige Bonds"
IE00BDT8V027,A2JEE2,"IMII-I.PREFERRED SHS",ETFs,"ETFs Sonstige Bonds"
IE00BDVJF675,A2DVWJ,"INVESCOM2 PREF SHARES A",ETFs,"ETFs Sonstige Bonds"
IE00BDVPNG13,A2N7KX,"WISDOMTREE ART. INT.DLAC",ETFs,"ETFs Branchen"
IE00BDVPNS35,A3CZJN,"WISDOMTR.EN.C.E-AG.DL AC.",ETFs,"ETFs DAX"
IE00BDVPNV63,A3CNQ1,"WISDOMTR.EN.C.E HGDDLA",ETFs,"ETFs DAX"
IE00BDVPTJ63,A2N6AF,"X(IE)-MSCI USA BANKS 1D",ETFs,"ETFs Branchen"
IE00BDZCKK11,A2DMBV,"POWERSHS S&P 500 QVM UCITS ETF",ETFs,"ETFs Nordamerika"
IE00BDZVH859,A2JDYG,"ISHSII-DL TIPS LS-H. DIS.",ETFs,"ETFs Sonstige Bonds"
IE00BDZVH966,A2JDYH,"ISHSII-DL TIPS EO-H. ACC.",ETFs,"ETFs Sonstige Bonds"
IE00BDZVHB89,A2JDYJ,"ISHSII-DL TIPS 0-5 LS-H.D",ETFs,"ETFs Sonstige Bonds"
IE00BDZVHC96,A2JDYK,ISHSII-DEV.MKT.PR.Y.LSHDI,ETFs,"ETFs Branchen"
IE00BDZVHD04,A2JDYL,ISHSII-DEV.MKT.PR.Y.EOHAC,ETFs,"ETFs Branchen"
IE00BDZVHG35,A2JDYM,"ISIV-NASDAQ US BIOTE. EOD",ETFs,"ETFs Branchen"
IE00BDZZTM54,A2DX7X,"ISHSIV-MSCI WLD.SRI U.DLD",ETFs,"ETFs Welt"
IE00BF0BCP69,A2DQ7M,"L+G-L+G ALL COMMODITIES",ETFs,"ETFs Basic Resources"
IE00BF0H7608,A2H9XR,"L+G-L+G PHARMA BREAKTHR.",ETFs,"ETFs Branchen"
IE00BF0M2Z96,A2H5GK,"L+G-L+G BATT.VALUE-CHAIN",ETFs,"ETFs Branchen"
IE00BF0M6N54,A2H5GL,"L+G-L+G ECOMM.LOGISTICS",ETFs,"ETFs Branchen"
IE00BF11F458,A2DUC4,"ISHSII-DL FR BD ETF EOHDD",ETFs,"ETFs Sonstige Bonds"
IE00BF11F565,A2DUC3,"ISHSIII-C.EO CORP.B.EOACC",ETFs,"ETFs Europa Bonds"
IE00BF16M727,A2P4HV,"FTG-NAS.CYB.ETF ADLA",ETFs,"ETFs Nordamerika"
IE00BF1B7272,A2JQU4,"SDPR MSCI ACWI HGD.DLA",ETFs,"ETFs Welt"
IE00BF1B7389,A2JQU5,"SDPR MSCI ACWI HGD.EOA",ETFs,"ETFs Welt"
IE00BF1QPH33,A2H8NM,"SPDR BL.GL.AG.BD DLHUE",ETFs,"ETFs Sonstige Bonds"
IE00BF1QPJ56,A2H8NN,"SPDR BL.GL.AG.BD LSHUE",ETFs,"ETFs Sonstige Bonds"
IE00BF1QPL78,A2H8NQ,"SPDR BL.BA.GL.AG.BD EOHUE",ETFs,"ETFs Sonstige Bonds"
IE00BF20LF40,A2DRG3,"ISHS VI-MSCI E.MD CAP ACC",ETFs,"ETFs Europa Gesamt"
IE00BF2B0K52,A2DTF1,"FRKLQ EMERGING MARKETS ETF",ETFs,"ETFs Emerging Markets"
IE00BF2B0L69,A2DTF2,"FRAN.LIB.Q EU DIV.UC. EOD",ETFs,"ETFs Europa Gesamt"
IE00BF2B0M76,A2DTF0,"FRAN.LIB.Q GL.DIV.UC.DLD",ETFs,"ETFs Welt"
IE00BF2B0N83,A2DTF3,"FRAN.LIB.Q GL.EQ.SRI DLA",ETFs,"ETFs Welt"
IE00BF2B0P08,A2DTFZ,"FRAN.LIB.Q US EQ.UC. DLA",ETFs,"ETFs Nordamerika"
IE00BF2FN646,A2N7D2,"IMII-US T.B7-10 DLD",ETFs,"ETFs Sonstige Bonds"
IE00BF2FN869,A2PELX,"I.M.II-US T.B.7-10 YE.EOH",ETFs,"ETFs Sonstige Bonds"
IE00BF2FNG46,A2N7D1,"IMII-US T.B.1-3 DLD",ETFs,"ETFs Sonstige Bonds"
IE00BF2FNJ76,A3E4ZY,"IMII-US T.B.1-3 EOD",ETFs,"ETFs Sonstige Bonds"
IE00BF2FNQ44,A2N8PA,"INV.M.II-US TR.B.3-7 Y.DL",ETFs,"ETFs Sonstige Bonds"
IE00BF2FPB31,A3E4Z0,"INVESCO MKTS II EOD",ETFs,"ETFs Sonstige Bonds"
IE00BF2GFH28,A2N7D0,"IMII-US TRE.BD DLD",ETFs,"ETFs Sonstige Bonds"
IE00BF2GFK56,A3E4ZZ,"IMII-US TRE.BD EOD",ETFs,"ETFs Sonstige Bonds"
IE00BF2QSQ20,A2JAE2,"ISHSIV-E.M.US.QFU ETF DLD",ETFs,"ETFs Nordamerika"
IE00BF3N6Y61,A2DUCY,"ISHS DL COR.BD UC.ETF EHD",ETFs,"ETFs Sonstige Bonds"
IE00BF3N6Z78,A2DUC2,"IS GBL CORP BD U.ETF DLHA",ETFs,"ETFs Sonstige Bonds"
IE00BF3N7094,A2DUCZ,"IS EO H.Y.CO.BD U.ETF EOA",ETFs,"ETFs Europa Bonds"
IE00BF3N7102,A2DUCX,"ISHSII-DLHY CORP BD EOHDD",ETFs,"ETFs Sonstige Bonds"
IE00BF3N7219,A2DUC1,ISHSIV-FALL.A.H.Y.C.BDEHD,ETFs,"ETFs Sonstige Bonds"
IE00BF3NC260,A2DUC0,"IS EO H.Y.CO.BD U.ETF DHA",ETFs,"ETFs Europa Bonds"
IE00BF4G6Y48,A2DWM6,"JPM I-GL.RES.ENH.I.E. DLA",ETFs,"ETFs Welt"
IE00BF4G6Z54,A2DWM5,"JPM I-GL.EM RES.E.I.E.DLA",ETFs,"ETFs Emerging Markets"
IE00BF4G7076,A2DWM7,"JPM I-US RES.ENH.I.E. DLA",ETFs,"ETFs Nordamerika"
IE00BF4G7183,A2DWM4,"JPM I-EU RES.ENH.I.EQ.EOA",ETFs,"ETFs Europa Gesamt"
IE00BF4J0300,A2JN3K,"INVESCOMI BB CMTY EUR HDG",ETFs,"ETFs DAX"
IE00BF4NQ904,A2N390,"HSBC ETF.MSCI CHIN.A I.DL",ETFs,"ETFs Asien"
IE00BF4Q3545,A2N87S,"OSSIAM-W.MA.LE. 1ADLA",ETFs,"ETFs Branchen"
IE00BF4Q4063,A2N87R,"OSSIAM-W.MA.LE. 1AEOA",ETFs,"ETFs Branchen"
IE00BF4RFH31,A2DWBY,"ISHSIII-M.W.S.C.U.ETF DLA",ETFs,"ETFs Welt"
IE00BF4TW453,A2F4WK,"WITR MU.AS.I. ETP 2062",ETFs,"ETFs Europa Bonds"
IE00BF4TW560,A3GMCG,"WITR MU.AS.I. ETP 2062",ETFs,"ETFs Europa Bonds"
IE00BF4TW784,A28DSR,"WITR MU.AS.I. ETP 2062",ETFs,"ETFs Sonstige Bonds"
IE00BF4TWC33,A2HH1S,"WITR MU.AS.I. ETP 2062",ETFs,"ETFs DAX"
IE00BF4TWF63,A2HH1T,"WITR MU.AS.I. ETP 2062",ETFs,"ETFs DAX"
IE00BF51K025,A2DX8R,"IMII-I.USD CORPORATE BD A",ETFs,"ETFs Sonstige Bonds"
IE00BF51K132,A2DX8T,"INVESCOM2 EM USD B A",ETFs,"ETFs Emerging Markets"
IE00BF51K249,A2DX8S,"INVESCOM2 EURO CORP B A",ETFs,"ETFs Europa Bonds"
IE00BF540Y54,A2H6ZS,"ISHSIII-CORE GL.A.BD LSDH",ETFs,"ETFs Sonstige Bonds"
IE00BF540Z61,A2JEMG,"VANECK GL FA.ANGEL UC.ETF",ETFs,"ETFs Sonstige Bonds"
IE00BF541080,A2JEMH,"VANECK EM HY BOND UC.ETF",ETFs,"ETFs Sonstige Bonds"
IE00BF553838,A2N5WA,"ISHSII-JPM.ESG DL EMB DLA",ETFs,"ETFs Sonstige Bonds"
IE00BF59RV63,A2N76C,"JPM(I)-US CB REIU ETF DLA",ETFs,"ETFs Sonstige Bonds"
IE00BF59RW70,A2N76E,"JPM(I)-JPM ECB1-5YREI EOA",ETFs,"ETFs Europa Bonds"
IE00BF59RX87,A2N76D,"JPM(I)-JPM ECBREI ETF EOA",ETFs,"ETFs Europa Bonds"
IE00BF5DXP42,A2JC8P,"FTGF-FT FAC.FX UETF ADL",ETFs,"ETFs Branchen"
IE00BF5GB717,A2JBMD,"ISHSII-DL FR BD ETF EOD",ETFs,"ETFs Europa Bonds"
IE00BF5LJ058,A2DS7W,"ISHSVII-FT.IT.MS ETF EOUA",ETFs,"ETFs Europa Gesamt"
IE00BF7TPM11,A2DVDV,"ISHSII-DL FR BD ETF LSHD",ETFs,"ETFs Sonstige Bonds"
IE00BF8HV600,A1W6DH,"PFISETF-ST HY CB ISU.EOIH",ETFs,"ETFs Sonstige Bonds"
IE00BF8HV717,A1W6DJ,"PFI ETF-P.COV.BD EOI",ETFs,"ETFs Europa Bonds"
IE00BF8J5974,A2H5F5,"X(IE)-IB.DL C.B.Y.P. 1D",ETFs,"ETFs Sonstige Bonds"
IE00BF92J153,A2H5GM,"ETFS MOBILE PAYMENTS GO",ETFs,"ETFs Branchen"
IE00BF92LR56,A2JFY6,"OSSIAM-O.ESG LC S.B.C.US",ETFs,"ETFs Nordamerika"
IE00BF92LV92,A2JFY7,"OSSIAM-O.ESG LC S.B.C.US",ETFs,"sonstige ETFs"
IE00BFD2H405,A2N9EF,"FTGF.-FT CL.COMP.ETF AADL",ETFs,"ETFs Branchen"
IE00BFF5RX68,A2JAE3,"ISHSIV-E.M.US.VFU ETF DLD",ETFs,"ETFs Nordamerika"
IE00BFF5RZ82,A2JAE4,"ISHSIV-E.M.USA MFU ETF DD",ETFs,"ETFs Nordamerika"
IE00BFG1RG61,A1W6MU,"IM-I.G.SACHS EQ.FA.I.WO.A",ETFs,"ETFs Welt"
IE00BFM15T99,A2N8RU,"ISHSIII-C.MSCI JP.IMI DLD",ETFs,"ETFs Asien"
IE00BFM6T814,A2JKT1,"ISHSIII-EM.ASIA L.G.B.DLA",ETFs,"ETFs Sonstige Bonds"
IE00BFM6T921,A2JKTX,ISHSII-DEV.MKT.PR.Y.DLAC,ETFs,"ETFs Branchen"
IE00BFM6TB42,A2JKTY,"IS GBL CORP BD U.ETF DLA",ETFs,"ETFs Sonstige Bonds"
IE00BFM6TC58,A2JKTZ,"ISHSIV-DL T.BD20+YR DLA",ETFs,"ETFs Sonstige Bonds"
IE00BFM6TD65,A2JKT0,"ISV-I.JPM.DLEMCB.UETF DLA",ETFs,"ETFs Sonstige Bonds"
IE00BFMKQ930,A2JNWQ,"XTR.-IBOX.DL 2CEOH",ETFs,"ETFs Europa Bonds"
IE00BFMKQC67,A2JNWP,"XTR.-DL C.BD 1CDLA",ETFs,"ETFs Sonstige Bonds"
IE00BFMM8Y81,A2JGQE,"ISHSV-SPAIN GOVT BD DLHA",ETFs,"ETFs Europa Bonds"
IE00BFMM9235,A2JGQJ,"ISHSV-ITAL.GOVT BD DLHA",ETFs,"ETFs Europa Bonds"
IE00BFMNHK08,A2JHSG,"X(IE)-ESG MSCI EUROPE 1C",ETFs,"ETFs Europa Gesamt"
IE00BFMNPS42,A2JHSH,"X(IE)-MSCI USA ESG 1C",ETFs,"ETFs Nordamerika"
IE00BFMXXD54,A2PFN2,"V.S+P500 U.ETF DLA",ETFs,"ETFs Nordamerika"
IE00BFMXYX26,A2PLS8,"VANGUARD FTSE JP.UETF DLA",ETFs,"ETFs Asien"
IE00BFMXYY33,A2PL2G,"VANGU. FTSE JP.U ETF EOHA",ETFs,"ETFs Asien"
IE00BFNM3B99,A2N48B,"ISHSIV-MSCI EMU ESG S.EOA",ETFs,"ETFs Europa Gesamt"
IE00BFNM3C07,A2N48C,"ISHSIV-MSCI EMU ESG S.EOD",ETFs,"ETFs Europa Gesamt"
IE00BFNM3D14,A2N48D,"ISHSIV-MSCI EUR.ESG S.EOA",ETFs,"ETFs Europa Gesamt"
IE00BFNM3F38,A2N48E,"ISHSIV-MSCI EUR.ESG S.EOD",ETFs,"ETFs Europa Gesamt"
IE00BFNM3G45,A2N6TB,"ISHSIV-MSCI USA ESG S.DLA",ETFs,"ETFs Nordamerika"
IE00BFNM3H51,A2N6TC,"ISHSIV-MSCI USA ESG S.DLD",ETFs,"ETFs Nordamerika"
IE00BFNM3J75,A2N6TD,"ISHSIV-MSCI WLD ESG S.DLA",ETFs,"ETFs Welt"
IE00BFNM3K80,A2N6TE,"ISHSIV-MSCI WLD ESG S.DLD",ETFs,"ETFs Welt"
IE00BFNM3L97,A2N6TF,"ISHSIV-MSCI JAP.ESG S.DLA",ETFs,"ETFs Asien"
IE00BFNM3M05,A2N6TG,"ISHSIV-MSCI JAP.ESG S.DLD",ETFs,"ETFs Asien"
IE00BFNM3N12,A2N6TJ,"ISHSIV-MSCI EM IMI ES.DLD",ETFs,"ETFs Emerging Markets"
IE00BFNM3P36,A2N6TH,"ISHSIV-MSCI EM IMI ES.DLA",ETFs,"ETFs Emerging Markets"
IE00BFNNN236,A2JQ0E,"WTR.AT1 COCO BD HGDEOD",ETFs,"ETFs Europa Bonds"
IE00BFTWP510,A1W8WD,"EURO STOXX LOW VOLATILITY",ETFs,"ETFs Europa Gesamt"
IE00BFWFPX50,A2JPTK,"SPDR S+P US CO.S.S.S.UETF",ETFs,"ETFs Branchen"
IE00BFWFPY67,A2JPTJ,"SPDR B.B.EM.LOC.BD UE.ACC",ETFs,"ETFs Sonstige Bonds"
IE00BFWXDV39,A2JKUU,"FRANK.L.Q AC A.XJ.ETF DLD",ETFs,"ETFs Asien"
IE00BFWXDW46,A2JKUV,"FRANK.L.Q EUR.EQ.ETF EOD",ETFs,"ETFs Europa Gesamt"
IE00BFWXDX52,A2JKUW,"F.L.DL IGCBETF  DLD",ETFs,"ETFs Sonstige Bonds"
IE00BFWXDY69,A2JKUX,"FR.LIB.EOSM ETF  EOD",ETFs,"ETFs Europa Bonds"
IE00BFXR5Q31,A2N4RG,"L+G-US. EQ. DLA",ETFs,"ETFs Nordamerika"
IE00BFXR5S54,A2N4PQ,"L+G-GL.EQ. DLA",ETFs,"ETFs Welt"
IE00BFXR5T61,A2N4PR,"L+G-JP.EQ. DLA",ETFs,"ETFs Asien"
IE00BFXR5V83,A2N4PS,"L+G-EU.EX UK EQ EOA",ETFs,"ETFs Europa Gesamt"
IE00BFXR5W90,A2N4PT,"L+G-AP.EX JN EQ DLA",ETFs,"ETFs Asien"
IE00BFXR6159,A2N4PW,"L+G-M.S.E.C. DLA",ETFs,"ETFs DAX"
IE00BFXYHY63,A2JKT2,"ISHSVII-DLTB.3-7YR DL DIS",ETFs,"ETFs Sonstige Bonds"
IE00BFY0GT14,A2N6CW,"SPDR MSCI WORLD UE DLUA",ETFs,"ETFs Welt"
IE00BFYN8Y92,A2JR0G,"HANETF-EM.EMI+E.EO ACC",ETFs,"ETFs Branchen"
IE00BFYTYS33,A2JDDJ,"ISHSIV-E.MSCI W.VAL.F.DLD",ETFs,"ETFs Welt"
IE00BFZPF439,A2JK9Y,"INVESCOM3 AT1 CAP B EH A",ETFs,"ETFs Sonstige Bonds"
IE00BFZPF546,A2JK8Z,"ISH3-I.JPM.EMLGB.UETF DLA",ETFs,"ETFs Sonstige Bonds"
IE00BFZXGZ54,A2N6RV,"INVESCOM3 NASDAQ-100 A",ETFs,"ETFs Nordamerika"
IE00BG04LT92,A2JDYP,"X(IE)-USD H.Y.C.BD 2CEOHD",ETFs,"ETFs Sonstige Bonds"
IE00BG04LZ52,A2JDYU,"X(IE) - MSCI USA 3CSFHD",ETFs,"ETFs Nordamerika"
IE00BG04M077,A2JDYV,"X(IE) - MSCI USA 2CEOHD",ETFs,"ETFs Nordamerika"
IE00BG0J4841,A2JNYG,"ISHSIV-DG.SEC. DLD",ETFs,"ETFs Branchen"
IE00BG0J4957,A2JMGF,"ISHSIII-BR.DL HY C.BD DD",ETFs,"ETFs Sonstige Bonds"
IE00BG0J4B71,A2JMZE,"ISHSIII-BR.EO HY C.BD DD",ETFs,"ETFs Europa Bonds"
IE00BG0J4C88,A2JMGE,"ISHSIV-DIGITIL.SECUR.DL A",ETFs,"ETFs Branchen"
IE00BG0NY640,A0PGVT,"IM II-MSCI EELCP EOD",ETFs,"ETFs Europa Gesamt"
IE00BG0SKF03,A2JJAQ,"ISHSIV-E.MSCI EM VAL. DLA",ETFs,"ETFs Emerging Markets"
IE00BG11HV38,A2PDNV,"ISIV-MWEEUETF DLD",ETFs,"ETFs Welt"
IE00BG13YG34,A2JDDB,"ISHSIV-E.MSCI EU.QU.F.EOD",ETFs,"ETFs Europa Gesamt"
IE00BG13YH41,A2JDDC,"ISHSIV-E.MSCI EUR.V.F.EOD",ETFs,"ETFs Europa Gesamt"
IE00BG13YJ64,A2JDDD,"ISHSIV-E.MSCI EO M.F.EO D",ETFs,"ETFs Europa Gesamt"
IE00BG13YK79,A2JDDE,"ISHSVI-E.MSCI EO MIN.VEOD",ETFs,"ETFs Europa Gesamt"
IE00BG13YL86,A2JDDF,"ISIV-E.MSCI E.M.U.ETF EOD",ETFs,"ETFs Europa Gesamt"
IE00BG13YZ23,A2JDDG,"ISHSIV-E.MSCI USA MUL.DLD",ETFs,"ETFs Nordamerika"
IE00BG143G97,A2JF6S,"VANGUARD-V.GER.A.CAP EOD",ETFs,"ETFs DAX"
IE00BG36TC12,A2JHSE,"X(IE)-ESG MSCI JAPAN 1C",ETFs,"ETFs Asien"
IE00BG370F43,A2JHSF,"X(IE)-ESG MSCI EM.MKTS 1C",ETFs,"ETFs Emerging Markets"
IE00BG47KB92,A2N9W4,"VANGUARD-GL.A.B.U.ETF EOH",ETFs,"ETFs Sonstige Bonds"
IE00BG47KH54,A2PJZJ,"VAN.FDS.-GL.AG.BD HGDEOA",ETFs,"ETFs Sonstige Bonds"
IE00BG5J1M21,A2PPE8,"HANETF-MED.CANN+WELL.DL A",ETFs,"ETFs Basic Resources"
IE00BG5QQ390,A2N9ZM,"ISHSII-DCB S.0-3Y ETFEOHA",ETFs,"ETFs Sonstige Bonds"
IE00BG7PP820,A2JQDH,"INVESCOMI US COMMUN SEC A",ETFs,"ETFs Branchen"
IE00BG88WG77,A2JQ0F,"WTR ENH.COMMOD. HGDEOA",ETFs,"ETFs DAX"
IE00BG88WH84,A2N4VS,"WISDOMTREE EN.COM.U.E.LSA",ETFs,"ETFs DAX"
IE00BG88WL21,A2P0YZ,"WISDOMTR.EN.COM.U.E. HSFA",ETFs,"ETFs DAX"
IE00BG8BCY43,A2N8HQ,"JPM I-DL ULTRA-SH.INC.DLA",ETFs,"ETFs Sonstige Bonds"
IE00BGBN6P67,A2PA3S,INVES.M.II-I.E.G.B.UC.ETF,ETFs,"ETFs Basic Resources"
IE00BGCSB447,A2JNLJ,"ISHS IV DL USB USDDLA",ETFs,"ETFs Sonstige Bonds"
IE00BGDPWV87,A2N8RP,"ISHSII-ASIA PROP.YLD DLA",ETFs,"ETFs Asien"
IE00BGDPWW94,A2N9LL,"ISHSII-MSCI EUR.SRI EODIS",ETFs,"ETFs Europa Gesamt"
IE00BGDQ0L74,A2N8FS,"IS EUR.PROP.YI.U.ETF EOA",ETFs,"ETFs Europa Gesamt"
IE00BGDQ0T50,A2N9LJ,"ISHSIV-MSCI EM SRI DLDIS",ETFs,"ETFs Emerging Markets"
IE00BGDQ0V72,A2N9LK,"ISHSIV-MSCI JAPAN SRI DL",ETFs,"ETFs Asien"
IE00BGHQ0G80,A1W8SB,"X(IE)-MSCIACWLDESGS 1C",ETFs,"ETFs Welt"
IE00BGJWWT11,A2PM7M,"IMII-EUR.G.BD57 EOD",ETFs,"ETFs Europa Bonds"
IE00BGJWWV33,A2PM7L,"IMII-EUR.G.BD35 EOD",ETFs,"ETFs Europa Bonds"
IE00BGJWWW40,A2PM7N,"IMII-EUR.G.B710 EOD",ETFs,"ETFs Europa Bonds"
IE00BGJWWX56,A2N7D3,"IMII-EUR.GOV.BD EOD",ETFs,"ETFs Europa Bonds"
IE00BGJWWY63,A2N7D4,"IMII-EU.G.B.1-3 EOD",ETFs,"ETFs Europa Bonds"
IE00BGJWX091,A2N4YV,"X(IE)-S+P 500 1DEOH",ETFs,"ETFs Nordamerika"
IE00BGL86Z12,A2N9FP,"ISHS IV-EL.VEH.+DR.T.DLA.",ETFs,"ETFs Branchen"
IE00BGPP6473,A2PDTT,"ISHSVII-DLTB.3-7YR EUDH",ETFs,"ETFs Sonstige Bonds"
IE00BGPP6580,A2PDT2,"ISHSII-DLT.BD7-10YR LSDH",ETFs,"ETFs Sonstige Bonds"
IE00BGPP6697,A2PDTS,"ISHSII-DLT.BD7-10YR EODH",ETFs,"ETFs Sonstige Bonds"
IE00BGPP8L80,A2PDT3,"ISHS VI-E.M.W.M.V.U.E.LSH",ETFs,"ETFs Welt"
IE00BGQ0J979,A2PJDS,"ISHSII-JPM DL EM BD SFHA",ETFs,"ETFs Sonstige Bonds"
IE00BGQYRQ28,A1W9KC,"X(IE)-MSCI USA CO.ST.1DDL",ETFs,"ETFs Branchen"
IE00BGQYRR35,A1W9KB,"X(IE)-MSCI USA CO.DI.1DDL",ETFs,"ETFs Nordamerika"
IE00BGQYRS42,A1W9KD,"X(IE)-MSCI USA IN.TE.1DDL",ETFs,"ETFs Branchen"
IE00BGR7L912,A2PBNQ,"ISHS DL TB 0-1YR ETF DLD",ETFs,"ETFs Sonstige Bonds"
IE00BGSF1X88,A2PBNP,"ISHS DL TB 0-1YR ETF DLA",ETFs,"ETFs Sonstige Bonds"
